uniqueKey,path,url,createdAt,page,sortBy,sortOrder,txRx,licenceDateType,fromDate,toDate,gridRefDefault,fromFrequency,toFrequency,licenceStatus,totalPages,totalItems,statusCode
7200e7bb0e9cc4504e966ac187f575e6,data/page/7200e7bb0e9cc4504e966ac187f575e6.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=1&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-28&toDate=2024-11-29&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-29T05:47:21Z,1,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-28,2024-11-29,LAT_LONG_NZGD2000_D2000,NA,NA,NA,5,441,200
837f87c5041ef6fd7709458446b80db1,data/page/837f87c5041ef6fd7709458446b80db1.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=1&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-21&toDate=2024-11-22&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-22T22:35:54Z,1,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-21,2024-11-22,LAT_LONG_NZGD2000_D2000,NA,NA,NA,6,571,200
a0b780ddd2e8bb324013a6e7fef43a0e,data/page/a0b780ddd2e8bb324013a6e7fef43a0e.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=6&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-21&toDate=2024-11-22&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,6,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-21,2024-11-22,LAT_LONG_NZGD2000_D2000,NA,NA,NA,6,575,200
b5662e3c9017e3ce6c5ccb593e3b83b0,data/page/b5662e3c9017e3ce6c5ccb593e3b83b0.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=5&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-21&toDate=2024-11-22&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,5,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-21,2024-11-22,LAT_LONG_NZGD2000_D2000,NA,NA,NA,6,575,200
1742900bd68d1aa2aaa5ce6e825c0760,data/page/1742900bd68d1aa2aaa5ce6e825c0760.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=4&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-21&toDate=2024-11-22&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,4,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-21,2024-11-22,LAT_LONG_NZGD2000_D2000,NA,NA,NA,6,575,200
0e4c3633bbaf2d8c38fdacce7c064935,data/page/0e4c3633bbaf2d8c38fdacce7c064935.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=3&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-21&toDate=2024-11-22&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,3,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-21,2024-11-22,LAT_LONG_NZGD2000_D2000,NA,NA,NA,6,575,200
23f270373793fe3f187e08ae6e52ce3b,data/page/23f270373793fe3f187e08ae6e52ce3b.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=2&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-21&toDate=2024-11-22&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,2,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-21,2024-11-22,LAT_LONG_NZGD2000_D2000,NA,NA,NA,6,575,200
ee8518fce8dddb05cd8f3c695033b3b5,data/page/ee8518fce8dddb05cd8f3c695033b3b5.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=36&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,36,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
f621dd656f4ac7e863038945096630e1,data/page/f621dd656f4ac7e863038945096630e1.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=35&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,35,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
f1aff24fd9093133ac8930b631ec114d,data/page/f1aff24fd9093133ac8930b631ec114d.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=34&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,34,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
3c0dba68cc99c725c143f84b7313e7f5,data/page/3c0dba68cc99c725c143f84b7313e7f5.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=33&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,33,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
4c40e7cf85ff12ffc25f6667754cca69,data/page/4c40e7cf85ff12ffc25f6667754cca69.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=32&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,32,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
6a33ce087cf8e44c421a5105460f6945,data/page/6a33ce087cf8e44c421a5105460f6945.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=31&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,31,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
4ecd70a953626aa11372350266cb2a4d,data/page/4ecd70a953626aa11372350266cb2a4d.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=30&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,30,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
887ad8818a98e5621f83f15782a4ea1d,data/page/887ad8818a98e5621f83f15782a4ea1d.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=29&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,29,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
092d22fa9eb05af9346c653c53b8c787,data/page/092d22fa9eb05af9346c653c53b8c787.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=28&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,28,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
fa40fcaf34344a635e905081ba045363,data/page/fa40fcaf34344a635e905081ba045363.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=27&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,27,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
c4147f776aa931cb1deae2a42f446199,data/page/c4147f776aa931cb1deae2a42f446199.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=26&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,26,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
562c28428f208534adb043e0257a7f17,data/page/562c28428f208534adb043e0257a7f17.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=25&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,25,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
9750fe9e6113ed4b743200729f88d470,data/page/9750fe9e6113ed4b743200729f88d470.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=24&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,24,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
8d4f6ab721341020ed91c4cd6e265a04,data/page/8d4f6ab721341020ed91c4cd6e265a04.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=23&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,23,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
41001ab59397f775c6ec571323b847d9,data/page/41001ab59397f775c6ec571323b847d9.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=22&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,22,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
2e9c93b1acced1749889968e0e0e47f1,data/page/2e9c93b1acced1749889968e0e0e47f1.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=21&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,21,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
8787bd82bd1a498982f81f5e71c85d58,data/page/8787bd82bd1a498982f81f5e71c85d58.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=20&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,20,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
d401a868f64b57c765327208c5f57387,data/page/d401a868f64b57c765327208c5f57387.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=19&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,19,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
dc062955aa2ed849b5db4f0ad11462e9,data/page/dc062955aa2ed849b5db4f0ad11462e9.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=18&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:48Z,18,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
6c6b26caac50bd8568985275651c7cec,data/page/6c6b26caac50bd8568985275651c7cec.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=17&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,17,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
49753942d264484b07a5ed8643768ff4,data/page/49753942d264484b07a5ed8643768ff4.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=16&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,16,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
fbdead96aa6fd83b80616674c0035c89,data/page/fbdead96aa6fd83b80616674c0035c89.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=15&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,15,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
b81ec0b3226eb76d1ed097ce89e9ea69,data/page/b81ec0b3226eb76d1ed097ce89e9ea69.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=14&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,14,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
7a0fad62a673a14ee0b8b7e9f5e718d5,data/page/7a0fad62a673a14ee0b8b7e9f5e718d5.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=13&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,13,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
5c0004503dae3c35ea577f66a6a4597e,data/page/5c0004503dae3c35ea577f66a6a4597e.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=12&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,12,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
c249ab4d3e03450ff111aaff4a52dd89,data/page/c249ab4d3e03450ff111aaff4a52dd89.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=11&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,11,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
8c50ce4de0c7a7327606b94dd05ea182,data/page/8c50ce4de0c7a7327606b94dd05ea182.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=10&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,10,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
8ee23d3100ec2e9c7f0c786eaf5d24d2,data/page/8ee23d3100ec2e9c7f0c786eaf5d24d2.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=9&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,9,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
c914072b2f3b7b17d0ff76e2ba9935fd,data/page/c914072b2f3b7b17d0ff76e2ba9935fd.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=8&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,8,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
338ea7998d6a5b860a784f2d932ef798,data/page/338ea7998d6a5b860a784f2d932ef798.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=7&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,7,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
c79db43c21c128c9597a2124f67d9085,data/page/c79db43c21c128c9597a2124f67d9085.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=6&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,6,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
0fdc663ae66997f01803482d432cb3e2,data/page/0fdc663ae66997f01803482d432cb3e2.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=5&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,5,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
ab87dbaa8509ea6e91d703e51c1b02f6,data/page/ab87dbaa8509ea6e91d703e51c1b02f6.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=4&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,4,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
a99122e104957c4b38f02944735aef02,data/page/a99122e104957c4b38f02944735aef02.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=3&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,3,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
5e7a29eaed5ce49c7c7bd9cf842052db,data/page/5e7a29eaed5ce49c7c7bd9cf842052db.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=2&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T22:10:47Z,2,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
a677c759443a087df58d2a2afaf3f06a,data/page/a677c759443a087df58d2a2afaf3f06a.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=1&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-20&toDate=2024-11-21&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-11-21T21:29:23Z,1,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-20,2024-11-21,LAT_LONG_NZGD2000_D2000,NA,NA,NA,36,3519,200
6193b8552232db301a926649f24d1be5,data/page/6193b8552232db301a926649f24d1be5.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=1&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-29&toDate=2024-11-30&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-12-09T06:40:15Z,1,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-29,2024-11-30,LAT_LONG_NZGD2000_D2000,NA,NA,NA,11,1023,200
5d218ff1b9f157aa94d847da8d84829c,data/page/5d218ff1b9f157aa94d847da8d84829c.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=1&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-11-30&toDate=2024-12-01&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-12-09T06:40:15Z,1,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-11-30,2024-12-01,LAT_LONG_NZGD2000_D2000,NA,NA,NA,11,1092,200
ebab675381b1c8c8bf3aa7cc360f425c,data/page/ebab675381b1c8c8bf3aa7cc360f425c.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=1&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-12-01&toDate=2024-12-02&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-12-09T06:40:15Z,1,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-12-01,2024-12-02,LAT_LONG_NZGD2000_D2000,NA,NA,NA,5,408,200
acfd2860fb730604bbd02452e81fd1b4,data/page/acfd2860fb730604bbd02452e81fd1b4.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=1&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-12-02&toDate=2024-12-03&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-12-09T06:40:15Z,1,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-12-02,2024-12-03,LAT_LONG_NZGD2000_D2000,NA,NA,NA,9,850,200
90e35ded1699b8e8cf7d1799acb69b8d,data/page/90e35ded1699b8e8cf7d1799acb69b8d.json,"https://api.business.govt.nz/gateway/radio-spectrum-management/v1/licences?page=1&sort-by=Licence%20ID&sort-order=desc&txRx=TRN,%20RCV&LicenceDateType=LASTUPDATED_LU&fromDate=2024-12-03&toDate=2024-12-04&gridRefDefault=LAT_LONG_NZGD2000_D2000",2024-12-09T06:40:15Z,1,Licence ID,desc,"TRN, RCV",LASTUPDATED_LU,2024-12-03,2024-12-04,LAT_LONG_NZGD2000_D2000,NA,NA,NA,16,1524,200
